Oficina Registral,USO VEHICULO,CLASE AAP,SUB-CLASE,CARROCERIA,CATEGORIA,MARCA,MODELO,VERSION,ORIGEN,COMBUSTIBLE,FORMULA RODANTE,PBV,CILINDRADA,# ASIENTO,AÑO_MOD,ENERO,FEBRERO,total
AREQUIPA,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,MINIBUS,M2C3,KING LONG,XMQ6600,N.T.,CHINA,DIESEL,4X2,3900,2982,20,2021,0,1,1
AREQUIPA,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,MINIBUS,M2C3,MERCEDES BENZ,SPRINTER 416,SPRINTER 416CDI/C3665,ARGENTINA,DIESEL,4X2,4100,2146,16,2020,1,0,1
AREQUIPA,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,MINIBUS,M2C3,PANTOJA,BUFALIN,GL,CHINA,DIESEL,4X2,2830,2771,17,2019,1,0,1
AREQUIPA,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,MINIBUS,M2C3,PANTOJA,RUIYUE-ZEUS,GL,CHINA,DIESEL,4X2,4050,2982,20,2020,0,1,1
AREQUIPA,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,MINIBUS,M3C3,FUSO,ROSA,EURO 4,JAPAN,DIESEL,4X2,6200,4899,33,2019,8,0,8
AREQUIPA,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,MINIBUS,M3C3,FUSO,ROSA,EURO 4,JAPAN,DIESEL,4X2,6200,4899,33,2021,2,2,4
AREQUIPA,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,MINIBUS,M3C3,HYUNDAI,COUNTY,DELUXE,"KOREA, REPUBLIC OF",DIESEL,4X2,6310,3933,32,2021,2,0,2
AREQUIPA,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,MINIBUS,M3C3,IVECO,DAILY VETRATO 50C17,SIN VERSION,BRAZIL,DIESEL,4X2,5050,3000,19,2018,0,1,1
AREQUIPA,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,MINIBUS,M3C3,IVECO,DAILY VETRATO 50C17,SIN VERSION,BRAZIL,DIESEL,4X2,5050,3000,19,2019,0,1,1
AREQUIPA,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,MINIBUS,M3C3,MERCEDES BENZ,SPRINTER 516 ,SPRINTER 516 CDI/C4325,ARGENTINA,DIESEL,4X2,5050,2143,20,2020,1,0,1
AREQUIPA,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,MINIBUS,M3C3,MERCEDES BENZ,SPRINTER 516 ,SPRINTER 516 CDI/C4325,ARGENTINA,DIESEL,4X2,5050,2143,21,2020,4,0,4
AREQUIPA,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,MINIBUS,M3C3,MERCEDES BENZ,SPRINTER 516 ,SPRINTER 516 CDI/C4325,ARGENTINA,DIESEL,4X2,5050,2146,20,2020,1,0,1
AREQUIPA,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,MINIBUS,M3C3,MERCEDES BENZ,SPRINTER 516,SPRINTER 516 CDI/C4325,ARGENTINA,DIESEL,4X2,5050,2143,21,2021,0,1,1
AREQUIPA,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,MINIBUS,M3C3,MERCEDES BENZ,SPRINTER 516,SPRINTER 516 CDI/C4325,ARGENTINA,DIESEL,4X2,5050,2146,21,2020,0,1,1
AREQUIPA,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,OMNIBUS INTERURBANO,M3C3,MERCEDES BENZ,O-500RS,O-500RS 1836/30,BRAZIL,DIESEL,4X2,18500,11967,48,2020,3,0,3
AREQUIPA,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,OMNIBUS INTERURBANO,M3C3,YUTONG,ZK6107HA,SIN VERSION,CHINA,DIESEL,4X2,15350,6700,38,2021,2,0,2
AREQUIPA,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,CHASIS MOTORIZADO,M3,FUSO,MF 100,EURO 4 - 6 CAMBIOS,JAPAN,DIESEL,4X2,7500,4899,0,2021,0,1,1
AREQUIPA,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,CHASIS MOTORIZADO,M3,MERCEDES BENZ,LO 916,LO 916/48,BRAZIL,DIESEL,4X2,9400,4800,0,2021,3,0,3
AREQUIPA,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,CHASIS MOTORIZADO,M3,MERCEDES BENZ,OF-1730,OF-1730/59,BRAZIL,DIESEL,4X2,18100,7200,0,2020,0,1,1
CAJAMARCA,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N2,FUSO,CANTER,EURO 4 - 5 TON,JAPAN,DIESEL,4X2,7500,4899,3,2019,1,0,1
CAJAMARCA,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N2,FUSO,CANTER,EURO 4 - 5 TON PLUS,JAPAN,DIESEL,4X2,8200,4899,3,2021,0,1,1
CAJAMARCA,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N2,FUSO,CANTER,EURO 5 - 5TON,JAPAN,DIESEL,4X2,7500,2998,3,2021,0,1,1
CAJAMARCA,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N2,FUSO,CANTER,EURO 5 - 6TON,JAPAN,DIESEL,4X2,8550,2998,3,2021,0,1,1
CAJAMARCA,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N2,HINO,DUTRO,4 TON,JAPAN,DIESEL,4X2,7500,4009,3,2021,3,1,4
CAJAMARCA,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N2,HINO,DUTRO,5 TON,JAPAN,DIESEL,4X2,7500,4009,3,2021,2,1,3
CAJAMARCA,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N2,HINO,DUTRO,XZU710L-WKFQP3,JAPAN,DIESEL,4X2,7500,4009,3,2021,0,1,1
CAJAMARCA,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N2,HYUNDAI,EX10,TDI CRDI EURO IV,"KOREA, REPUBLIC OF",DIESEL,4X2,9700,3933,3,2021,2,0,2
CAJAMARCA,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N2,HYUNDAI,EX6,STD C/CAB,CHINA,DIESEL,4X2,6500,2891,3,2021,0,1,1
CAJAMARCA,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N2,HYUNDAI,EX8,STANDARD,"KOREA, REPUBLIC OF",DIESEL,4X2,7800,2891,3,2020,3,0,3
CAJAMARCA,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N2,HYUNDAI,EX8,STANDARD,"KOREA, REPUBLIC OF",DIESEL,4X2,7800,2891,3,2021,0,2,2
CAJAMARCA,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N2,ISUZU,FRR,CL,JAPAN,DIESEL,4X2,10400,5193,3,2021,2,1,3
CAJAMARCA,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N2,ISUZU,NLR85L-EE1AYPE,3TON,JAPAN,DIESEL,4X2,5045,2999,3,2021,1,2,3
CAJAMARCA,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N2,ISUZU,NPR75L-HL5VAYPEN,4TON,JAPAN,DIESEL,4X2,7000,5193,3,2021,0,5,5
CAJAMARCA,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N2,ISUZU,NPR75L-KL5VAYPEN,5TON,JAPAN,DIESEL,4X2,8000,5193,3,2021,1,3,4
CAJAMARCA,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N2,ISUZU,NQR90L-MQ5VAYPEN,6TON,JAPAN,DIESEL,4X2,9500,5193,3,2021,0,1,1
CAJAMARCA,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N3,HINO,FM,FM1AR7A-SGK,JAPAN,DIESEL,6X4,26000,8866,3,2021,1,0,1
CAJAMARCA,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N3,HINO,GH,LARGO-SEMI FULL,JAPAN,DIESEL,4X2,17800,7684,3,2021,1,0,1
CAJAMARCA,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N3,ISUZU,FTR34UL-PDPEN,10TON,JAPAN,DIESEL,4X2,15295,7790,3,2021,0,1,1
CAJAMARCA,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N3,ISUZU,FVR34UL-QDPES,13TON,JAPAN,DIESEL,4X2,18630,7790,3,2021,1,1,2
CAJAMARCA,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,MINIBUS,M2C3,HYUNDAI,H350,C770,TURKEY,DIESEL,4X2,4100,2497,18,2020,4,1,5
CAJAMARCA,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,MINIBUS,M2C3,JAC,SUNRAY,SUNRAY 18 ASIENTOS 6MT 2.7 CTI EV,CHINA,DIESEL,4X2,4000,2746,18,2021,1,0,1
CAJAMARCA,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,MINIBUS,M3C3,FUSO,ROSA,EURO 4,JAPAN,DIESEL,4X2,6200,4899,33,2021,1,0,1
CHICLAYO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,BARANDA,N2,FOTON,AUMARK E 3T BAR,BJ1065VDJD4-F1,CHINA,DIESEL,4X2,6000,2771,3,2021,1,0,1
CHICLAYO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,BARANDA,N2,FOTON,AUMARK E 4T BAR,BJ1069VDJDA-F1,CHINA,DIESEL,4X2,6900,2771,3,2021,0,1,1
CHICLAYO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,BARANDA,N2,JAC,HFC1061KN,SD500 VIP BAR 6.0T EIV,CHINA,DIESEL,4X2,9280,3760,3,2021,1,0,1
CHICLAYO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,BARANDA,N2,JMC,JX1061TG24,N.E.,CHINA,DIESEL,4X2,11900,2771,3,2016,0,1,1
CHICLAYO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,FURGON,N2,FORLAND,F400N CB,BJ1049V9JDA-1,CHINA,DIESEL,4X2,7000,2771,3,2021,0,1,1
CHICLAYO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,FURGON,N2,SINOTRUK,ZZ1078D3314D145,SIN VERSION,CHINA,DIESEL,4X2,6840,2771,3,2020,0,1,1
CHICLAYO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,FURGON,N2,YUEJIN,INCAPOWER X300.4,SH1042DCFZ,CHINA,DIESEL,4X2,6560,2798,3,2021,1,0,1
CHICLAYO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,VOLQUETE,N2,SINOTRUK,ZZ3158D3214D143,SIN VERSION,CHINA,DIESEL,4X2,10530,3298,3,2020,2,0,2
CHICLAYO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,VOLQUETE,N3,SINOTRUK HOWO,ZZ3257N3647P1,NO CORRESP,CHINA,DIESEL,6X4,41000,11596,2,2020,1,0,1
CHICLAYO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N2,FOTON,AUMARK E 3T CH,BJ1065VDJD4-F1,CHINA,DIESEL,4X2,5500,2771,3,2021,1,0,1
CHICLAYO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N2,FUSO,CANTER,EURO 4 - 4 TON,JAPAN,DIESEL,4X2,6500,2977,3,2021,1,0,1
CHICLAYO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N2,FUSO,FI,1217 CHC LONG EURO 5,INDIA,DIESEL,4X2,11990,3907,3,2021,2,0,2
CHICLAYO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N2,HINO,DUTRO,4 TON,JAPAN,DIESEL,4X2,7500,4009,3,2021,1,2,3
CHICLAYO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N2,HINO,DUTRO,5 TON,JAPAN,DIESEL,4X2,7500,4009,3,2021,1,2,3
CHICLAYO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N2,HINO,DUTRO,XZU710L-WKFQP3,JAPAN,DIESEL,4X2,7500,4009,3,2021,0,1,1
CHICLAYO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N2,HINO,FD,STANDARD,JAPAN,DIESEL,4X2,10500,5123,3,2021,1,0,1
CHICLAYO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N2,HYUNDAI,EX10,TDI CRDI EURO IV,"KOREA, REPUBLIC OF",DIESEL,4X2,9700,3933,3,2021,1,1,2
CHICLAYO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N2,HYUNDAI,HD60,TDI CRDI EURO IV,"KOREA, REPUBLIC OF",DIESEL,4X2,6500,2891,3,2021,0,1,1
CHICLAYO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N2,HYUNDAI,EX6,STD C/CAB,CHINA,DIESEL,4X2,6500,2891,3,2021,1,1,2
CHICLAYO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N2,HYUNDAI,EX8,STANDARD,"KOREA, REPUBLIC OF",DIESEL,4X2,7800,2891,3,2021,1,1,2
CHICLAYO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N2,ISUZU,FRR,CL,JAPAN,DIESEL,4X2,10400,5193,3,2021,0,2,2
CHICLAYO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N2,ISUZU,NQR90L-MQ5VAYPEN,6TON,JAPAN,DIESEL,4X2,9500,5193,3,2021,0,2,2
CHICLAYO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N3,HINO,GD,STANDARD,JAPAN,DIESEL,4X2,12500,7684,3,2021,0,1,1
CHICLAYO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N3,HINO,GH,GH8JM7A-SGK,JAPAN,DIESEL,4X2,17800,7684,3,2021,1,0,1
CHICLAYO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N3,HINO,GH,LARGO-SEMI FULL,JAPAN,DIESEL,4X2,17800,7684,3,2021,3,0,3
CHICLAYO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N3,HYUNDAI,PAVISE,TDI CRDI EURO IV,"KOREA, REPUBLIC OF",DIESEL,4X2,17600,5899,3,2021,0,1,1
CHICLAYO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N3,ISUZU,FVR34UL-QDPES,13TON,JAPAN,DIESEL,4X2,18630,7790,3,2021,1,1,2
CHICLAYO,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,MINIBUS,M2C3,FOTON,K0 E4,BJ6609U2DDA-XA,CHINA,DIESEL,4X2,4035,2780,19,2020,1,0,1
CHICLAYO,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,MINIBUS,M2C3,HYUNDAI,H350,C770,TURKEY,DIESEL,4X2,4100,2497,18,2020,1,2,3
CHICLAYO,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,MINIBUS,M2C3,JOYLONG,HKL6540C,BASICA,CHINA,DIESEL,4X2,3505,2498,17,2020,1,0,1
CHICLAYO,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,MINIBUS,M2C3,JOYLONG,HKL6540C,SIMPLE,CHINA,DIESEL,4X2,3505,2498,17,2019,1,0,1
CHICLAYO,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,MINIBUS,M2C3,JOYLONG,HKL6600C,FULL EQUIPO,CHINA,DIESEL,4X2,3910,2982,20,2020,1,0,1
CHICLAYO,Vehiculos Particulares ( Categoria M ),"MINIBUS,OMNIBUS",BUSES Y CHASISES,MINIBUS,M2C3,JOYLONG,HKL6600C,SEMIFULL,CHINA,DIESEL,4X2,3910,2982,20,2020,0,1,1
CHIMBOTE,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,COMPACTADOR,N3,INTERNATIONAL,7400 SBA 6X4,COMPACTADOR,MEXICO,DIESEL,6X4,29030,8685,3,2018,0,1,1
CHIMBOTE,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N2,HINO,DUTRO,5 TON,JAPAN,DIESEL,4X2,7500,4009,3,2021,1,0,1
CHINCHA,Placa Gubernamental - Vehiculos Livianos y Pesados,CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N3,JAC,HFC1161KR1ZT,HFC1161KN 4X2 CHC 14.8T CRDI 285HP,CHINA,DIESEL,4X2,20500,6700,3,2020,1,0,1
CUSCO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,BARANDA,N2,FOTON,AUMARK E 4T BAR,BJ1069VDJDA-F1,CHINA,DIESEL,4X2,6500,2771,3,2021,0,1,1
CUSCO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,BARANDA,N2,JAC,HFC1040KN,D400 121 BAR 4.0T EIV,CHINA,DIESEL,4X2,6600,2746,3,2021,1,0,1
CUSCO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,FURGON,N2,FORLAND,F400N CB,BJ1049V9JDA-1,CHINA,DIESEL,4X2,7000,2771,3,2021,1,0,1
CUSCO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,VOLQUETE,N3,SINOTRUK,ZZ3257N3647P1,HOWO A7,CHINA,DIESEL,6X4,41000,11596,2,2020,1,0,1
CUSCO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N2,FOTON,BJ1065VDJD6-F1,BJ1065VDJD6-F1,CHINA,DIESEL,4X2,6500,2771,3,2020,0,1,1
CUSCO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N2,FUSO,CANTER,EURO 5 - 5TON,JAPAN,DIESEL,4X2,7500,2998,3,2021,0,2,2
CUSCO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N2,FUSO,FI,1217 CHC LONG EURO 5,INDIA,DIESEL,4X2,11990,3907,3,2021,1,0,1
CUSCO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N2,HINO,DUTRO,4 TON,JAPAN,DIESEL,4X2,7500,4009,3,2021,3,1,4
CUSCO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N2,HINO,DUTRO,5 TON,JAPAN,DIESEL,4X2,7500,4009,3,2021,3,1,4
CUSCO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N2,HINO,FC,STANDARD,JAPAN,DIESEL,4X2,10400,5123,3,2021,0,1,1
CUSCO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N2,HINO,FD,STANDARD,JAPAN,DIESEL,4X2,10500,5123,3,2021,1,0,1
CUSCO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N2,HYUNDAI,EX6,STD C/CAB,CHINA,DIESEL,4X2,6500,2891,3,2021,1,0,1
CUSCO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N2,HYUNDAI,EX8,STANDARD,"KOREA, REPUBLIC OF",DIESEL,4X2,7800,2891,3,2020,0,1,1
CUSCO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N2,HYUNDAI,EX8,STANDARD,"KOREA, REPUBLIC OF",DIESEL,4X2,7800,2891,3,2021,0,1,1
CUSCO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N2,ISUZU,FRR,CL,JAPAN,DIESEL,4X2,10400,5193,3,2021,4,0,4
CUSCO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N2,ISUZU,NLR85L-EE1AYPE,3TON,JAPAN,DIESEL,4X2,5045,2999,3,2021,0,1,1
CUSCO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N2,ISUZU,NPR75L-HL5VAYPEN,4TON,JAPAN,DIESEL,4X2,7000,5193,3,2021,8,2,10
CUSCO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N2,ISUZU,NPR75L-KL5VAYPEN,5TON,JAPAN,DIESEL,4X2,8000,5193,3,2021,2,3,5
CUSCO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N2,ISUZU,NQR90L-MQ5VAYPEN,6TON,JAPAN,DIESEL,4X2,9500,5193,3,2021,4,1,5
CUSCO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N2,JAC,HFC1040KRN,D400DC VIP CHC 4.0T CRDI DOB CAB E4,CHINA,DIESEL,4X2,6180,2771,6,2020,0,1,1
CUSCO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N2,MERCEDES BENZ,ACCELO 1016,ACCELO 1016/44,BRAZIL,DIESEL,4X2,9400,4800,2,2020,1,0,1
CUSCO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N3,HINO,FM,FM1AR7A-SGK,JAPAN,DIESEL,6X4,26000,8866,3,2021,0,1,1
CUSCO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N3,ISUZU,FVR34UL-QDPES,13TON,JAPAN,DIESEL,4X2,18630,7790,3,2021,2,6,8
CUSCO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N3,MERCEDES BENZ,ATEGO 1719,ATEGO 1719/54,BRAZIL,DIESEL,4X2,16300,4800,2,2021,0,1,1
CUSCO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N3,VOLVO,FMX 6X4 R,FMX 6X4 R,BRAZIL,DIESEL,6X4,42000,12800,2,2021,0,1,1
CUSCO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N3,VOLVO,FMX 6X4 R,FMX 6X4 R,BELGIUM,DIESEL,6X4,42000,12800,2,2021,1,0,1
CUSCO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N3,VOLVO,FMX 8X4 R,FMX 8X4 R,BRAZIL,DIESEL,8X4,52000,12800,2,2021,0,1,1
CUSCO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N3,VOLVO,VM 6X4 R,VM 6X4 R,BRAZIL,DIESEL,6X4,32000,7200,2,2021,2,0,2
CUSCO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N3,VOLVO,VM 6X4 R,VM 6X4 R,BRAZIL,DIESEL,6X4,32000,7200,2,2022,0,1,1
CUSCO,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N3,VOLVO,FMX 500,N.E.,SWEDEN,DIESEL,6X4,42000,12800,2,2019,1,0,1
